Day;AnimalsCount;GrassCount;FreeFields;AvgAnimalEnergy;AvgDaysAlive;AvgChildCount;MostPopularGen
480;323;1987;3013;134,687;27,946;2,167;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
481;326;1986;3014;134,060;27,959;2,172;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
482;322;1980;3020;133,391;28,002;2,174;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
483;325;1991;3009;133,777;28,046;2,175;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
484;322;1994;3006;132,962;28,123;2,183;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
485;321;2006;2994;132,524;28,115;2,199;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
486;318;2013;2987;132,492;28,228;2,208;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
487;318;2009;2991;133,578;28,383;2,211;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
488;312;2009;2991;134,855;28,540;2,224;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
489;313;1996;3004;136,454;28,656;2,220;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
490;305;1998;3002;138,808;28,991;2,177;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
491;303;2013;2987;139,136;29,000;2,191;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
492;300;2024;2976;138,833;29,167;2,160;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
493;299;2039;2961;139,680;29,196;2,167;[3  3  6  2  5  4  6  2  2  5  2  7  4  6  0  5  1  4  1  6  7  5  6  5  2  2  6  4  2  3  7  2  5  7  7  4  2  7  5  0  0  3  6  1  7  0  3  2  2  1]
494;297;2040;2960;139,443;29,218;2,172;[6  2  7  2  7  7  6  1  7  1  7  7  1  4  7  2  3  7  7  6  4  5  3  2  5  7  0  2  2  7  4  2  2  6  6  0  7  2  2  0  1  2  3  7  3  6  5  0  3  0]
495;297;2051;2949;141,370;29,314;2,168;[6  2  7  2  7  7  6  1  7  1  7  7  1  4  7  2  3  7  7  6  4  5  3  2  5  7  0  2  2  7  4  2  2  6  6  0  7  2  2  0  1  2  3  7  3  6  5  0  3  0]
496;292;2057;2943;140,942;29,452;2,140;[6  2  7  2  7  7  6  1  7  1  7  7  1  4  7  2  3  7  7  6  4  5  3  2  5  7  0  2  2  7  4  2  2  6  6  0  7  2  2  0  1  2  3  7  3  6  5  0  3  0]
497;287;2059;2941;143,724;29,627;2,150;[6  2  7  2  7  7  6  1  7  1  7  7  1  4  7  2  3  7  7  6  4  5  3  2  5  7  0  2  2  7  4  2  2  6  6  0  7  2  2  0  1  2  3  7  3  6  5  0  3  0]
498;287;2058;2942;144,877;29,681;2,136;[6  2  7  2  7  7  6  1  7  1  7  7  1  4  7  2  3  7  7  6  4  5  3  2  5  7  0  2  2  7  4  2  2  6  6  0  7  2  2  0  1  2  3  7  3  6  5  0  3  0]
499;289;2073;2927;145,211;29,708;2,142;[6  2  7  2  7  7  6  1  7  1  7  7  1  4  7  2  3  7  7  6  4  5  3  2  5  7  0  2  2  7  4  2  2  6  6  0  7  2  2  0  1  2  3  7  3  6  5  0  3  0]
500;283;2084;2916;145,727;29,737;2,170;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
501;288;2111;2889;145,979;29,739;2,177;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
502;294;2119;2881;142,343;29,741;2,180;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
503;293;2121;2879;140,692;29,855;2,181;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
504;296;2133;2867;140,293;29,880;2,196;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
505;295;2139;2861;139,364;30,002;2,169;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
506;298;2130;2870;138,733;30,121;2,161;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
507;297;2133;2867;138,857;30,266;2,131;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
508;296;2138;2862;138,350;30,315;2,142;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
509;296;2146;2854;139,622;30,379;2,149;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
510;297;2157;2843;137,942;30,378;2,158;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
511;299;2143;2857;137,017;30,391;2,167;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
512;298;2137;2863;137,814;30,473;2,185;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
513;299;2137;2863;137,273;30,464;2,187;[3  5  0  3  6  1  6  2  2  6  1  5  5  7  1  5  2  6  6  6  2  7  7  4  0  7  3  1  1  2  6  6  1  0  6  4  0  7  2  5  3  7  5  2  3  3  7  0  5  5]
514;296;2118;2882;138,724;30,450;2,203;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
515;300;2118;2882;139,796;30,496;2,190;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
516;299;2118;2882;138,953;30,534;2,204;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
517;302;2110;2890;139,492;30,555;2,219;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
518;306;2108;2892;137,650;30,607;2,216;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
519;299;2111;2889;140,561;30,893;2,201;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
520;304;2112;2888;139,091;30,894;2,204;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
521;309;2114;2886;138,161;31,055;2,194;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
522;312;2109;2891;135,806;31,157;2,202;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
523;311;2092;2908;134,221;31,321;2,196;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
524;315;2074;2926;134,048;31,321;2,197;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
525;319;2073;2927;133,466;31,370;2,201;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
526;324;2061;2939;131,211;31,384;2,198;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
527;324;2047;2953;130,672;31,437;2,207;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
528;326;2031;2969;130,607;31,467;2,209;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
529;329;2013;2987;130,217;31,482;2,201;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
530;328;2012;2988;129,494;31,489;2,201;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
531;325;2007;2993;131,563;31,546;2,215;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
532;325;1997;3003;131,075;31,526;2,228;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
533;328;1994;3006;130,402;31,523;2,223;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
534;326;1995;3005;129,784;31,539;2,227;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
535;328;1995;3005;130,171;31,593;2,220;[6  5  1  4  1  0  5  2  4  2  7  4  0  2  7  4  7  1  6  3  0  4  5  4  3  2  3  7  4  6  7  2  1  2  6  2  7  2  6  6  4  0  2  2  1  5  4  0  1  3]
536;325;1972;3028;129,829;31,716;2,212;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
537;326;1976;3024;130,155;31,720;2,218;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
538;330;1983;3017;128,815;31,720;2,218;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
539;332;1975;3025;128,503;31,833;2,208;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
540;337;1971;3029;125,785;31,861;2,199;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
541;337;1979;3021;124,745;31,840;2,208;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
542;342;1966;3034;122,783;31,849;2,208;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
543;348;1949;3051;121,382;31,920;2,210;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
544;351;1936;3064;119,783;31,934;2,202;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
545;351;1915;3085;119,350;32,026;2,202;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
546;351;1894;3106;119,595;32,074;2,222;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
547;352;1880;3120;119,841;32,150;2,222;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
548;350;1876;3124;119,095;32,167;2,234;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
549;350;1873;3127;119,609;32,435;2,214;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
550;357;1874;3126;118,060;32,468;2,216;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
551;356;1861;3139;115,994;32,605;2,199;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
552;357;1859;3141;116,140;32,636;2,216;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
553;358;1855;3145;114,844;32,644;2,226;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
554;352;1853;3147;115,243;32,652;2,239;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
555;349;1867;3133;115,939;32,780;2,241;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
556;350;1859;3141;115,334;32,760;2,251;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
557;345;1876;3124;115,716;32,809;2,249;[4  7  2  4  2  7  6  2  1  7  4  6  6  1  0  2  5  6  1  7  2  4  1  2  6  1  5  7  5  7  0  1  4  2  5  0  0  1  4  5  6  0  2  3  6  1  6  7  7  3]
558;339;1880;3120;116,053;32,867;2,251;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
559;331;1882;3118;118,131;32,932;2,284;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
560;326;1891;3109;119,783;33,179;2,252;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
561;326;1900;3100;119,751;33,188;2,267;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
562;324;1910;3090;119,375;33,250;2,278;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
563;327;1910;3090;118,224;33,376;2,248;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
564;326;1914;3086;117,167;33,474;2,248;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
565;321;1917;3083;117,719;33,599;2,215;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
566;319;1918;3082;118,003;33,675;2,210;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
567;319;1910;3090;118,044;33,725;2,219;[2  7  3  2  7  1  6  5  2  5  0  5  6  4  2  7  0  7  2  6  6  3  1  0  2  5  0  3  5  2  2  7  0  6  2  4  7  1  7  2  1  3  3  4  6  5  5  2  7  2]
568;314;1924;3076;120,434;33,740;2,232;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
569;316;1932;3068;119,968;33,811;2,234;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
570;314;1929;3071;119,806;33,832;2,252;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
571;311;1945;3055;120,980;33,832;2,277;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
572;311;1949;3051;119,707;33,924;2,289;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
573;309;1958;3042;119,397;33,973;2,291;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
574;306;1968;3032;121,213;34,065;2,307;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
575;303;1975;3025;120,698;34,161;2,314;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
576;307;1988;3012;120,733;34,194;2,319;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
577;307;1986;3014;118,115;34,220;2,326;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
578;305;1999;3001;118,520;34,246;2,325;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
579;299;1994;3006;120,997;34,312;2,344;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
580;297;1995;3005;121,729;34,392;2,340;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
581;299;1993;3007;120,943;34,392;2,338;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
582;299;1982;3018;121,503;34,402;2,341;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
583;302;1982;3018;122,542;34,583;2,285;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
584;303;1980;3020;120,987;34,597;2,290;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
585;303;1982;3018;120,299;34,586;2,294;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
586;303;1997;3003;121,393;34,636;2,287;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
587;302;2001;2999;120,268;34,874;2,248;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
588;303;2003;2997;120,892;34,933;2,248;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
589;306;1999;3001;118,841;34,931;2,248;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
590;304;1989;3011;118,224;34,995;2,243;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
591;304;1995;3005;121,040;35,037;2,253;[1  3  7  4  3  4  1  3  2  5  7  2  6  5  5  7  3  0  0  7  7  7  2  6  3  2  0  5  1  6  6  7  7  0  3  1  0  2  2  0  2  5  0  4  1  0  7  6  7  1]
